customer,cluster,cluster_label
1779,0,Home Decorators & Drinks & Food
1780,2,Food & Drinks & Home Decorators
1781,3,Drinks & Fresh Regulars & Food
1782,0,Home Decorators & Drinks & Food
1784,0,Home Decorators & Drinks & Food
1785,2,Food & Drinks & Home Decorators
1786,0,Home Decorators & Drinks & Food
1788,3,Drinks & Fresh Regulars & Food
1789,3,Drinks & Fresh Regulars & Food
1790,3,Drinks & Fresh Regulars & Food
1791,0,Home Decorators & Drinks & Food
1792,2,Food & Drinks & Home Decorators
1793,2,Food & Drinks & Home Decorators
1794,3,Drinks & Fresh Regulars & Food
1795,1,New Parents & Drinks & Home Decorators
1796,3,Drinks & Fresh Regulars & Food
1797,3,Drinks & Fresh Regulars & Food
1798,3,Drinks & Fresh Regulars & Food
1799,1,New Parents & Drinks & Home Decorators
1800,0,Home Decorators & Drinks & Food
1801,3,Drinks & Fresh Regulars & Food
1803,0,Home Decorators & Drinks & Food
1804,0,Home Decorators & Drinks & Food
1805,3,Drinks & Fresh Regulars & Food
1806,0,Home Decorators & Drinks & Food
1807,3,Drinks & Fresh Regulars & Food
1808,3,Drinks & Fresh Regulars & Food
1809,3,Drinks & Fresh Regulars & Food
1810,3,Drinks & Fresh Regulars & Food
1811,0,Home Decorators & Drinks & Food
1812,3,Drinks & Fresh Regulars & Food
1813,2,Food & Drinks & Home Decorators
1814,3,Drinks & Fresh Regulars & Food
1815,0,Home Decorators & Drinks & Food
1816,0,Home Decorators & Drinks & Food
1817,0,Home Decorators & Drinks & Food
1818,0,Home Decorators & Drinks & Food
1819,1,New Parents & Drinks & Home Decorators
1820,3,Drinks & Fresh Regulars & Food
1821,0,Home Decorators & Drinks & Food
1822,0,Home Decorators & Drinks & Food
1823,1,New Parents & Drinks & Home Decorators
1824,3,Drinks & Fresh Regulars & Food
1825,3,Drinks & Fresh Regulars & Food
1826,3,Drinks & Fresh Regulars & Food
1827,0,Home Decorators & Drinks & Food
1828,3,Drinks & Fresh Regulars & Food
1829,3,Drinks & Fresh Regulars & Food
1830,0,Home Decorators & Drinks & Food
1831,2,Food & Drinks & Home Decorators
1832,2,Food & Drinks & Home Decorators
1833,0,Home Decorators & Drinks & Food
1834,3,Drinks & Fresh Regulars & Food
1835,0,Home Decorators & Drinks & Food
1836,0,Home Decorators & Drinks & Food
1837,1,New Parents & Drinks & Home Decorators
1838,0,Home Decorators & Drinks & Food
1840,0,Home Decorators & Drinks & Food
1841,2,Food & Drinks & Home Decorators
1842,3,Drinks & Fresh Regulars & Food
1843,2,Food & Drinks & Home Decorators
1844,0,Home Decorators & Drinks & Food
1845,3,Drinks & Fresh Regulars & Food
1846,0,Home Decorators & Drinks & Food
1847,2,Food & Drinks & Home Decorators
1849,3,Drinks & Fresh Regulars & Food
1850,3,Drinks & Fresh Regulars & Food
1852,3,Drinks & Fresh Regulars & Food
1853,3,Drinks & Fresh Regulars & Food
1854,3,Drinks & Fresh Regulars & Food
1855,3,Drinks & Fresh Regulars & Food
1856,1,New Parents & Drinks & Home Decorators
1857,3,Drinks & Fresh Regulars & Food
1858,3,Drinks & Fresh Regulars & Food
1859,0,Home Decorators & Drinks & Food
1860,3,Drinks & Fresh Regulars & Food
1861,0,Home Decorators & Drinks & Food
1862,0,Home Decorators & Drinks & Food
1863,1,New Parents & Drinks & Home Decorators
1864,0,Home Decorators & Drinks & Food
1865,3,Drinks & Fresh Regulars & Food
1866,3,Drinks & Fresh Regulars & Food
1867,0,Home Decorators & Drinks & Food
1868,2,Food & Drinks & Home Decorators
1870,3,Drinks & Fresh Regulars & Food
1872,2,Food & Drinks & Home Decorators
1875,3,Drinks & Fresh Regulars & Food
1876,3,Drinks & Fresh Regulars & Food
1877,3,Drinks & Fresh Regulars & Food
1879,3,Drinks & Fresh Regulars & Food
1880,0,Home Decorators & Drinks & Food
1881,1,New Parents & Drinks & Home Decorators
1882,0,Home Decorators & Drinks & Food
1883,3,Drinks & Fresh Regulars & Food
1884,1,New Parents & Drinks & Home Decorators
1885,3,Drinks & Fresh Regulars & Food
1886,0,Home Decorators & Drinks & Food
1887,3,Drinks & Fresh Regulars & Food
1888,3,Drinks & Fresh Regulars & Food
1889,3,Drinks & Fresh Regulars & Food
1890,3,Drinks & Fresh Regulars & Food
1891,3,Drinks & Fresh Regulars & Food
1892,0,Home Decorators & Drinks & Food
1893,1,New Parents & Drinks & Home Decorators
1894,3,Drinks & Fresh Regulars & Food
1895,0,Home Decorators & Drinks & Food
1896,3,Drinks & Fresh Regulars & Food
1897,0,Home Decorators & Drinks & Food
1898,1,New Parents & Drinks & Home Decorators
1899,0,Home Decorators & Drinks & Food
1900,1,New Parents & Drinks & Home Decorators
1901,1,New Parents & Drinks & Home Decorators
1902,3,Drinks & Fresh Regulars & Food
1903,1,New Parents & Drinks & Home Decorators
1904,3,Drinks & Fresh Regulars & Food
1905,3,Drinks & Fresh Regulars & Food
1906,3,Drinks & Fresh Regulars & Food
1907,3,Drinks & Fresh Regulars & Food
1908,3,Drinks & Fresh Regulars & Food
1909,2,Food & Drinks & Home Decorators
1910,2,Food & Drinks & Home Decorators
1911,1,New Parents & Drinks & Home Decorators
1912,1,New Parents & Drinks & Home Decorators
1913,3,Drinks & Fresh Regulars & Food
1914,3,Drinks & Fresh Regulars & Food
1915,3,Drinks & Fresh Regulars & Food
1916,0,Home Decorators & Drinks & Food
1917,0,Home Decorators & Drinks & Food
1918,0,Home Decorators & Drinks & Food
1919,3,Drinks & Fresh Regulars & Food
1920,0,Home Decorators & Drinks & Food
1921,2,Food & Drinks & Home Decorators
1922,0,Home Decorators & Drinks & Food
1923,0,Home Decorators & Drinks & Food
1924,0,Home Decorators & Drinks & Food
1925,1,New Parents & Drinks & Home Decorators
1926,3,Drinks & Fresh Regulars & Food
1927,1,New Parents & Drinks & Home Decorators
1928,3,Drinks & Fresh Regulars & Food
1929,1,New Parents & Drinks & Home Decorators
1930,3,Drinks & Fresh Regulars & Food
1931,3,Drinks & Fresh Regulars & Food
1932,3,Drinks & Fresh Regulars & Food
1933,1,New Parents & Drinks & Home Decorators
1934,3,Drinks & Fresh Regulars & Food
1935,2,Food & Drinks & Home Decorators
1936,2,Food & Drinks & Home Decorators
1937,3,Drinks & Fresh Regulars & Food
1938,3,Drinks & Fresh Regulars & Food
1939,3,Drinks & Fresh Regulars & Food
1940,3,Drinks & Fresh Regulars & Food
1942,0,Home Decorators & Drinks & Food
1943,3,Drinks & Fresh Regulars & Food
1944,3,Drinks & Fresh Regulars & Food
1945,1,New Parents & Drinks & Home Decorators
1946,2,Food & Drinks & Home Decorators
1948,0,Home Decorators & Drinks & Food
1949,3,Drinks & Fresh Regulars & Food
1950,3,Drinks & Fresh Regulars & Food
1951,3,Drinks & Fresh Regulars & Food
1952,3,Drinks & Fresh Regulars & Food
1953,2,Food & Drinks & Home Decorators
1954,3,Drinks & Fresh Regulars & Food
1955,0,Home Decorators & Drinks & Food
1956,1,New Parents & Drinks & Home Decorators
1957,3,Drinks & Fresh Regulars & Food
1958,0,Home Decorators & Drinks & Food
1960,3,Drinks & Fresh Regulars & Food
1961,3,Drinks & Fresh Regulars & Food
1962,1,New Parents & Drinks & Home Decorators
1963,3,Drinks & Fresh Regulars & Food
1964,3,Drinks & Fresh Regulars & Food
1965,0,Home Decorators & Drinks & Food
1966,3,Drinks & Fresh Regulars & Food
1967,3,Drinks & Fresh Regulars & Food
1968,0,Home Decorators & Drinks & Food
1969,0,Home Decorators & Drinks & Food
1970,3,Drinks & Fresh Regulars & Food
1971,2,Food & Drinks & Home Decorators
1972,3,Drinks & Fresh Regulars & Food
1974,0,Home Decorators & Drinks & Food
1975,3,Drinks & Fresh Regulars & Food
1976,3,Drinks & Fresh Regulars & Food
1977,3,Drinks & Fresh Regulars & Food
1978,3,Drinks & Fresh Regulars & Food
1979,1,New Parents & Drinks & Home Decorators
1980,2,Food & Drinks & Home Decorators
1981,3,Drinks & Fresh Regulars & Food
1982,3,Drinks & Fresh Regulars & Food
1983,3,Drinks & Fresh Regulars & Food
1984,2,Food & Drinks & Home Decorators
1985,2,Food & Drinks & Home Decorators
1986,0,Home Decorators & Drinks & Food
1987,2,Food & Drinks & Home Decorators
1988,0,Home Decorators & Drinks & Food
1989,2,Food & Drinks & Home Decorators
1990,3,Drinks & Fresh Regulars & Food
1991,3,Drinks & Fresh Regulars & Food
1992,3,Drinks & Fresh Regulars & Food
1993,3,Drinks & Fresh Regulars & Food
1994,0,Home Decorators & Drinks & Food
1995,3,Drinks & Fresh Regulars & Food
1996,3,Drinks & Fresh Regulars & Food
1997,3,Drinks & Fresh Regulars & Food
1998,2,Food & Drinks & Home Decorators
1999,3,Drinks & Fresh Regulars & Food
2000,3,Drinks & Fresh Regulars & Food
2001,3,Drinks & Fresh Regulars & Food
2002,3,Drinks & Fresh Regulars & Food
2003,0,Home Decorators & Drinks & Food
2004,2,Food & Drinks & Home Decorators
2005,1,New Parents & Drinks & Home Decorators
2006,0,Home Decorators & Drinks & Food
2007,3,Drinks & Fresh Regulars & Food
2008,2,Food & Drinks & Home Decorators
2009,0,Home Decorators & Drinks & Food
2010,3,Drinks & Fresh Regulars & Food
2011,1,New Parents & Drinks & Home Decorators
2012,0,Home Decorators & Drinks & Food
2013,3,Drinks & Fresh Regulars & Food
2015,3,Drinks & Fresh Regulars & Food
2016,1,New Parents & Drinks & Home Decorators
2017,0,Home Decorators & Drinks & Food
2018,0,Home Decorators & Drinks & Food
2019,3,Drinks & Fresh Regulars & Food
2020,0,Home Decorators & Drinks & Food
2021,3,Drinks & Fresh Regulars & Food
2022,3,Drinks & Fresh Regulars & Food
2023,3,Drinks & Fresh Regulars & Food
2024,0,Home Decorators & Drinks & Food
2025,3,Drinks & Fresh Regulars & Food
2026,3,Drinks & Fresh Regulars & Food
2027,3,Drinks & Fresh Regulars & Food
2028,3,Drinks & Fresh Regulars & Food
2029,2,Food & Drinks & Home Decorators
2030,0,Home Decorators & Drinks & Food
2031,3,Drinks & Fresh Regulars & Food
2033,3,Drinks & Fresh Regulars & Food
2034,3,Drinks & Fresh Regulars & Food
2035,1,New Parents & Drinks & Home Decorators
2036,0,Home Decorators & Drinks & Food
2037,3,Drinks & Fresh Regulars & Food
2038,3,Drinks & Fresh Regulars & Food
2039,0,Home Decorators & Drinks & Food
2040,3,Drinks & Fresh Regulars & Food
2041,3,Drinks & Fresh Regulars & Food
2042,2,Food & Drinks & Home Decorators
2043,3,Drinks & Fresh Regulars & Food
2044,0,Home Decorators & Drinks & Food
2045,3,Drinks & Fresh Regulars & Food
2046,3,Drinks & Fresh Regulars & Food
2047,3,Drinks & Fresh Regulars & Food
2048,2,Food & Drinks & Home Decorators
2049,0,Home Decorators & Drinks & Food
2050,3,Drinks & Fresh Regulars & Food
2051,3,Drinks & Fresh Regulars & Food
2052,1,New Parents & Drinks & Home Decorators
2053,0,Home Decorators & Drinks & Food
2054,0,Home Decorators & Drinks & Food
2055,1,New Parents & Drinks & Home Decorators
2056,1,New Parents & Drinks & Home Decorators
2057,0,Home Decorators & Drinks & Food
2058,3,Drinks & Fresh Regulars & Food
2059,1,New Parents & Drinks & Home Decorators
2060,0,Home Decorators & Drinks & Food
2061,0,Home Decorators & Drinks & Food
2062,0,Home Decorators & Drinks & Food
2063,3,Drinks & Fresh Regulars & Food
2064,1,New Parents & Drinks & Home Decorators
2065,0,Home Decorators & Drinks & Food
2067,3,Drinks & Fresh Regulars & Food
2068,3,Drinks & Fresh Regulars & Food
2069,0,Home Decorators & Drinks & Food
2070,3,Drinks & Fresh Regulars & Food
2071,3,Drinks & Fresh Regulars & Food
2072,3,Drinks & Fresh Regulars & Food
2073,3,Drinks & Fresh Regulars & Food
2074,3,Drinks & Fresh Regulars & Food
2075,3,Drinks & Fresh Regulars & Food
2076,3,Drinks & Fresh Regulars & Food
2077,0,Home Decorators & Drinks & Food
2079,0,Home Decorators & Drinks & Food
2080,0,Home Decorators & Drinks & Food
2081,3,Drinks & Fresh Regulars & Food
2082,2,Food & Drinks & Home Decorators
2083,3,Drinks & Fresh Regulars & Food
2084,3,Drinks & Fresh Regulars & Food
2085,0,Home Decorators & Drinks & Food
2086,3,Drinks & Fresh Regulars & Food
2087,3,Drinks & Fresh Regulars & Food
2088,3,Drinks & Fresh Regulars & Food
2089,3,Drinks & Fresh Regulars & Food
2090,0,Home Decorators & Drinks & Food
2091,0,Home Decorators & Drinks & Food
2092,3,Drinks & Fresh Regulars & Food
2093,1,New Parents & Drinks & Home Decorators
2094,3,Drinks & Fresh Regulars & Food
2095,3,Drinks & Fresh Regulars & Food
2096,2,Food & Drinks & Home Decorators
2097,0,Home Decorators & Drinks & Food
2098,1,New Parents & Drinks & Home Decorators
2099,3,Drinks & Fresh Regulars & Food
2100,3,Drinks & Fresh Regulars & Food
2101,3,Drinks & Fresh Regulars & Food
2102,0,Home Decorators & Drinks & Food
2103,0,Home Decorators & Drinks & Food
2104,3,Drinks & Fresh Regulars & Food
2105,1,New Parents & Drinks & Home Decorators
2106,0,Home Decorators & Drinks & Food
2107,0,Home Decorators & Drinks & Food
2108,3,Drinks & Fresh Regulars & Food
2109,2,Food & Drinks & Home Decorators
2110,2,Food & Drinks & Home Decorators
2111,0,Home Decorators & Drinks & Food
2112,3,Drinks & Fresh Regulars & Food
2113,2,Food & Drinks & Home Decorators
2114,2,Food & Drinks & Home Decorators
2115,3,Drinks & Fresh Regulars & Food
2116,0,Home Decorators & Drinks & Food
2117,0,Home Decorators & Drinks & Food
2118,0,Home Decorators & Drinks & Food
2119,0,Home Decorators & Drinks & Food
2120,0,Home Decorators & Drinks & Food
2121,2,Food & Drinks & Home Decorators
2122,1,New Parents & Drinks & Home Decorators
2123,1,New Parents & Drinks & Home Decorators
2124,3,Drinks & Fresh Regulars & Food
2125,0,Home Decorators & Drinks & Food
2126,0,Home Decorators & Drinks & Food
2127,2,Food & Drinks & Home Decorators
2128,3,Drinks & Fresh Regulars & Food
2129,0,Home Decorators & Drinks & Food
2130,3,Drinks & Fresh Regulars & Food
2131,0,Home Decorators & Drinks & Food
2132,3,Drinks & Fresh Regulars & Food
2133,2,Food & Drinks & Home Decorators
2134,3,Drinks & Fresh Regulars & Food
2136,3,Drinks & Fresh Regulars & Food
2137,3,Drinks & Fresh Regulars & Food
2138,3,Drinks & Fresh Regulars & Food
2139,2,Food & Drinks & Home Decorators
2140,3,Drinks & Fresh Regulars & Food
2141,2,Food & Drinks & Home Decorators
2142,0,Home Decorators & Drinks & Food
2143,0,Home Decorators & Drinks & Food
2144,3,Drinks & Fresh Regulars & Food
2145,3,Drinks & Fresh Regulars & Food
2146,2,Food & Drinks & Home Decorators
2147,3,Drinks & Fresh Regulars & Food
2148,3,Drinks & Fresh Regulars & Food
2149,3,Drinks & Fresh Regulars & Food
2150,3,Drinks & Fresh Regulars & Food
2151,1,New Parents & Drinks & Home Decorators
2152,3,Drinks & Fresh Regulars & Food
2153,3,Drinks & Fresh Regulars & Food
2154,3,Drinks & Fresh Regulars & Food
2155,0,Home Decorators & Drinks & Food
2156,3,Drinks & Fresh Regulars & Food
2157,1,New Parents & Drinks & Home Decorators
2158,1,New Parents & Drinks & Home Decorators
2159,0,Home Decorators & Drinks & Food
2160,0,Home Decorators & Drinks & Food
2161,3,Drinks & Fresh Regulars & Food
2162,3,Drinks & Fresh Regulars & Food
2163,0,Home Decorators & Drinks & Food
2164,3,Drinks & Fresh Regulars & Food
2165,0,Home Decorators & Drinks & Food
2166,0,Home Decorators & Drinks & Food
2167,3,Drinks & Fresh Regulars & Food
2168,0,Home Decorators & Drinks & Food
2169,2,Food & Drinks & Home Decorators
2170,3,Drinks & Fresh Regulars & Food
2171,3,Drinks & Fresh Regulars & Food
2172,2,Food & Drinks & Home Decorators
2173,0,Home Decorators & Drinks & Food
2174,3,Drinks & Fresh Regulars & Food
2175,2,Food & Drinks & Home Decorators
2176,0,Home Decorators & Drinks & Food
2177,3,Drinks & Fresh Regulars & Food
2178,3,Drinks & Fresh Regulars & Food
2179,0,Home Decorators & Drinks & Food
2180,0,Home Decorators & Drinks & Food
2181,2,Food & Drinks & Home Decorators
2182,2,Food & Drinks & Home Decorators
2183,3,Drinks & Fresh Regulars & Food
2184,2,Food & Drinks & Home Decorators
2185,3,Drinks & Fresh Regulars & Food
2186,3,Drinks & Fresh Regulars & Food
2187,3,Drinks & Fresh Regulars & Food
2188,1,New Parents & Drinks & Home Decorators
2189,3,Drinks & Fresh Regulars & Food
2190,1,New Parents & Drinks & Home Decorators
2191,0,Home Decorators & Drinks & Food
2192,0,Home Decorators & Drinks & Food
2193,3,Drinks & Fresh Regulars & Food
2195,3,Drinks & Fresh Regulars & Food
2197,0,Home Decorators & Drinks & Food
2198,0,Home Decorators & Drinks & Food
2199,3,Drinks & Fresh Regulars & Food
2200,2,Food & Drinks & Home Decorators
2201,1,New Parents & Drinks & Home Decorators
2202,3,Drinks & Fresh Regulars & Food
2203,3,Drinks & Fresh Regulars & Food
2204,0,Home Decorators & Drinks & Food
2205,0,Home Decorators & Drinks & Food
2207,2,Food & Drinks & Home Decorators
2208,3,Drinks & Fresh Regulars & Food
2209,0,Home Decorators & Drinks & Food
2210,1,New Parents & Drinks & Home Decorators
2211,0,Home Decorators & Drinks & Food
2212,3,Drinks & Fresh Regulars & Food
2213,0,Home Decorators & Drinks & Food
2214,0,Home Decorators & Drinks & Food
2216,0,Home Decorators & Drinks & Food
2217,0,Home Decorators & Drinks & Food
2219,3,Drinks & Fresh Regulars & Food
2220,3,Drinks & Fresh Regulars & Food
2221,0,Home Decorators & Drinks & Food
2222,3,Drinks & Fresh Regulars & Food
2224,0,Home Decorators & Drinks & Food
2226,3,Drinks & Fresh Regulars & Food
2227,0,Home Decorators & Drinks & Food
2228,0,Home Decorators & Drinks & Food
2229,2,Food & Drinks & Home Decorators
2230,1,New Parents & Drinks & Home Decorators
2231,0,Home Decorators & Drinks & Food
2232,0,Home Decorators & Drinks & Food
2233,3,Drinks & Fresh Regulars & Food
2234,0,Home Decorators & Drinks & Food
2235,3,Drinks & Fresh Regulars & Food
2236,2,Food & Drinks & Home Decorators
2237,0,Home Decorators & Drinks & Food
2238,0,Home Decorators & Drinks & Food
2239,3,Drinks & Fresh Regulars & Food
2240,0,Home Decorators & Drinks & Food
2241,3,Drinks & Fresh Regulars & Food
2242,3,Drinks & Fresh Regulars & Food
2243,0,Home Decorators & Drinks & Food
2244,0,Home Decorators & Drinks & Food
2245,3,Drinks & Fresh Regulars & Food
2246,0,Home Decorators & Drinks & Food
2247,2,Food & Drinks & Home Decorators
2249,0,Home Decorators & Drinks & Food
2250,3,Drinks & Fresh Regulars & Food
2251,1,New Parents & Drinks & Home Decorators
2253,3,Drinks & Fresh Regulars & Food
2254,2,Food & Drinks & Home Decorators
2255,1,New Parents & Drinks & Home Decorators
2256,0,Home Decorators & Drinks & Food
2257,3,Drinks & Fresh Regulars & Food
2258,3,Drinks & Fresh Regulars & Food
2259,3,Drinks & Fresh Regulars & Food
2260,3,Drinks & Fresh Regulars & Food
2261,2,Food & Drinks & Home Decorators
2262,1,New Parents & Drinks & Home Decorators
2263,3,Drinks & Fresh Regulars & Food
2264,3,Drinks & Fresh Regulars & Food
2265,0,Home Decorators & Drinks & Food
2267,1,New Parents & Drinks & Home Decorators
2269,3,Drinks & Fresh Regulars & Food
2270,3,Drinks & Fresh Regulars & Food
2271,3,Drinks & Fresh Regulars & Food
2272,3,Drinks & Fresh Regulars & Food
2273,1,New Parents & Drinks & Home Decorators
2274,3,Drinks & Fresh Regulars & Food
2275,0,Home Decorators & Drinks & Food
2276,0,Home Decorators & Drinks & Food
2278,1,New Parents & Drinks & Home Decorators
2279,3,Drinks & Fresh Regulars & Food
2280,1,New Parents & Drinks & Home Decorators
